Index,Date,Time,Counter,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
1151,44659.50905,287.733478,58380979,12.140308,-0.032568,0.075385,22.185636,2.046685,17.532302,1.552784,0.01552784,-0.014048,1.53874,0.021403
1152,44659.50905,287.983478,58380979,12.162471,-0.032424,0.075648,22.185415,2.047078,17.572422,1.553058,0.01553058,-0.013862,1.539196,0.021532
1153,44659.50905,288.233478,58380980,12.182315,-0.032322,0.075812,22.185783,2.047437,17.60116,1.553195,0.01553195,-0.014234,1.538978,0.021622
1154,44659.50906,288.483478,58380980,12.206271,-0.032216,0.075944,22.185488,2.047698,17.628506,1.553376,0.01553376,-0.014048,1.539312,0.021737
1155,44659.50906,288.733478,58380980,12.216652,-0.032158,0.075944,22.185931,2.047801,17.652619,1.553551,0.01553551,-0.014048,1.539488,0.021944
1156,44659.50906,288.983478,58380980,12.24192,-0.03204,0.076272,22.185562,2.048077,17.682918,1.553819,0.01553819,-0.01442,1.539399,0.022105
1157,44659.50907,289.233478,58380981,12.264889,-0.03195,0.076338,22.185931,2.048337,17.71725,1.553874,0.01553874,-0.014234,1.539619,0.022097
1158,44659.50907,289.483478,58380981,12.289029,-0.0318,0.076404,22.185562,2.048652,17.74063,1.554147,0.01554147,-0.014327,1.53982,0.022288
1159,44659.50907,289.733478,58380981,12.30821,-0.031721,0.076568,22.186078,2.048953,17.782268,1.554361,0.01554361,-0.014513,1.539758,0.022441
1160,44659.50907,289.983478,58380981,12.322858,-0.031641,0.076601,22.185783,2.049111,17.801434,1.554387,0.01554387,-0.01442,1.539981,0.022466
1161,44659.50908,290.233478,58380982,12.350852,-0.031506,0.076765,22.186004,2.049431,17.839502,1.554555,0.01554555,-0.014606,1.54008,0.022665
1162,44659.50908,290.483478,58380982,12.374692,-0.031378,0.077094,22.185857,2.049642,17.865333,1.554851,0.01554851,-0.014699,1.540305,0.022888
1163,44659.50908,290.733478,58380982,12.389823,-0.031308,0.077259,22.186152,2.049875,17.887266,1.554985,0.01554985,-0.014513,1.540417,0.022944
1164,44659.50909,290.983478,58380982,12.410598,-0.031238,0.07739,22.185931,2.050134,17.922941,1.555213,0.01555213,-0.014792,1.540431,0.023034
1165,44659.50909,291.233478,58380983,12.430898,-0.031107,0.077521,22.186299,2.050452,17.962192,1.555375,0.01555375,-0.014606,1.540651,0.023
1166,44659.50909,291.483478,58380983,12.456096,-0.031045,0.077489,22.186078,2.050529,17.988726,1.55544,0.0155544,-0.014885,1.540554,0.023231
1167,44659.50909,291.733478,58380983,12.47969,-0.030889,0.077752,22.186299,2.050921,18.025185,1.555756,0.01555756,-0.014792,1.540963,0.023413
1168,44659.5091,291.983478,58380983,12.49716,-0.030803,0.077982,22.186152,2.05113,18.046178,1.555932,0.01555932,-0.014699,1.541233,0.023537
1169,44659.5091,292.233478,58380984,12.521171,-0.030706,0.078179,22.186373,2.051412,18.088854,1.556049,0.01556049,-0.014792,1.541257,0.023711
1170,44659.5091,292.483478,58380984,12.538766,-0.030583,0.078179,22.186226,2.051666,18.11435,1.556398,0.01556398,-0.015164,1.541233,0.023863
1171,44659.50911,292.733478,58380984,12.549602,-0.030484,0.078475,22.186447,2.05192,18.129077,1.556444,0.01556444,-0.014885,1.541519,0.023984
1172,44659.50911,292.983478,58380984,12.568198,-0.030396,0.07854,22.186373,2.052076,18.153975,1.55657,0.0155657,-0.015164,1.541427,0.023998
1173,44659.50911,293.233478,58380985,12.590191,-0.030289,0.078672,22.18652,2.052343,18.18816,1.556834,0.01556834,-0.015164,1.541573,0.0241
1174,44659.50912,293.483478,58380985,12.610181,-0.030151,0.078738,22.186447,2.052592,18.212143,1.557018,0.01557018,-0.015257,1.541756,0.024304
1175,44659.50912,293.733478,58380985,12.601254,-0.030176,0.078771,22.186668,2.0526,18.198191,1.557003,0.01557003,-0.015164,1.541728,0.024289
1176,44659.50912,293.983478,58380985,12.651551,-0.029961,0.079132,22.186447,2.053182,18.267668,1.557261,0.01557261,-0.015351,1.541911,0.024463
1177,44659.50912,294.233478,58380986,12.67922,-0.029872,0.079132,22.186668,2.053516,18.312611,1.557497,0.01557497,-0.015351,1.542058,0.024713
1178,44659.50913,294.483478,58380986,12.663775,-0.029872,0.079099,22.186594,2.053284,18.320362,1.557512,0.01557512,-0.015537,1.542101,0.024633
1179,44659.50913,294.733478,58380986,12.713708,-0.029669,0.079625,22.186815,2.053822,18.358368,1.55776,0.0155776,-0.015444,1.542316,0.024815
1180,44659.50913,294.983478,58380986,12.736152,-0.029553,0.079724,22.186668,2.054134,18.397376,1.558086,0.01558086,-0.015537,1.542496,0.025063
1181,44659.50914,295.233478,58380987,12.743408,-0.02948,0.079724,22.186889,2.054336,18.420965,1.55824,0.0155824,-0.015723,1.542523,0.025151
1182,44659.50914,295.483478,58380987,12.763124,-0.029394,0.079888,22.186889,2.054486,18.424407,1.558292,0.01558292,-0.01563,1.542663,0.025241
1183,44659.50914,295.733478,58380987,12.795074,-0.02924,0.080052,22.186963,2.054898,18.479379,1.55854,0.0155854,-0.01563,1.542799,0.02546
1184,44659.50914,295.983478,58380987,12.82013,-0.029153,0.080283,22.186963,2.055036,18.514755,1.558726,0.01558726,-0.015816,1.54295,0.025519
1185,44659.50915,296.233478,58380988,12.842352,-0.029005,0.080414,22.187036,2.055435,18.541372,1.558983,0.01558983,-0.015909,1.543131,0.025711
1186,44659.50915,296.483478,58380988,12.854669,-0.028924,0.08048,22.186963,2.055678,18.569599,1.559175,0.01559175,-0.015816,1.543308,0.025813
1187,44659.50915,296.733478,58380988,12.869523,-0.02882,0.080677,22.18711,2.055843,18.604754,1.559279,0.01559279,-0.016002,1.543284,0.025872
1188,44659.50916,296.983478,58380988,12.892401,-0.028726,0.080743,22.186963,2.056113,18.616364,1.559424,0.01559424,-0.016002,1.543422,0.025975
1189,44659.50916,297.233478,58380989,12.919923,-0.028605,0.08094,22.187257,2.05651,18.652789,1.559658,0.01559658,-0.016095,1.543564,0.026211
1190,44659.50916,297.483478,58380989,12.935763,-0.028514,0.081302,22.187184,2.056622,18.684736,1.559821,0.01559821,-0.016002,1.543819,0.026304
1191,44659.50916,297.733478,58380989,12.954331,-0.028433,0.0814,22.187405,2.056829,18.708418,1.560059,0.01560059,-0.016095,1.543964,0.02646
1192,44659.50917,297.983478,58380989,12.97895,-0.028292,0.081466,22.187331,2.057138,18.74766,1.560236,0.01560236,-0.016281,1.543955,0.026547
1193,44659.50917,298.233478,58380990,12.993556,-0.02818,0.08163,22.187479,2.057349,18.770697,1.560382,0.01560382,-0.016281,1.544101,0.026713
1194,44659.50917,298.483478,58380990,13.005417,-0.028113,0.081597,22.187331,2.057437,18.790877,1.560449,0.01560449,-0.016281,1.544168,0.026696
1195,44659.50918,298.733478,58380990,13.026265,-0.028022,0.081729,22.187552,2.057775,18.818841,1.560682,0.01560682,-0.016374,1.544242,0.026859
1196,44659.50918,298.983478,58380990,13.052703,-0.027878,0.081959,22.187405,2.057995,18.853169,1.560867,0.01560867,-0.016467,1.544479,0.02696
1197,44659.50918,299.233478,58380991,13.073758,-0.027811,0.082189,22.1877,2.058291,18.882891,1.561065,0.01561065,-0.016467,1.544691,0.027204
1198,44659.50918,299.483478,58380991,13.096715,-0.027708,0.082353,22.187479,2.058684,18.919703,1.561314,0.01561314,-0.01656,1.544755,0.027302
1199,44659.50919,299.733478,58380991,13.114972,-0.0276,0.082288,22.187552,2.058747,18.942013,1.561415,0.01561415,-0.01656,1.54481,0.027376
1200,44659.50919,299.983478,58380991,13.131393,-0.027488,0.082583,22.1877,2.059019,18.969176,1.561606,0.01561606,-0.01656,1.545118,0.027506
1201,44659.50919,300.233478,58380992,13.146382,-0.027391,0.082748,22.1877,2.059241,18.990345,1.561821,0.01561821,-0.016746,1.545163,0.027656
1202,44659.5092,300.483478,58380992,13.167214,-0.027306,0.082978,22.1877,2.059675,19.020074,1.561804,0.01561804,-0.016746,1.545074,0.027656
1203,44659.5092,300.733478,58380992,13.187952,-0.027183,0.082978,22.187773,2.059872,19.059191,1.562206,0.01562206,-0.016746,1.54546,0.028029
1204,44659.5092,300.983478,58380992,13.191353,-0.02715,0.083142,22.1877,2.059811,19.074954,1.562307,0.01562307,-0.016932,1.545377,0.027996
1205,44659.5092,301.233478,58380993,13.236608,-0.026966,0.083339,22.187921,2.060308,19.11907,1.562443,0.01562443,-0.016932,1.545511,0.028091
1206,44659.50921,301.483478,58380993,13.254739,-0.026835,0.083405,22.187921,2.060515,19.142372,1.562645,0.01562645,-0.017025,1.545625,0.028214
1207,44659.50921,301.733478,58380993,13.272242,-0.026759,0.083537,22.187995,2.060747,19.170848,1.562762,0.01562762,-0.017118,1.545742,0.028312
1208,44659.50921,301.983478,58380993,13.295704,-0.026652,0.083668,22.188068,2.061103,19.206784,1.563043,0.01563043,-0.017025,1.546018,0.028511
1209,44659.50922,302.233478,58380994,13.312963,-0.026558,0.083931,22.188068,2.061309,19.233896,1.563216,0.01563216,-0.017025,1.546159,0.02861
1210,44659.50922,302.483478,58380994,13.334698,-0.026443,0.084063,22.188142,2.061556,19.26461,1.563312,0.01563312,-0.017211,1.546101,0.028695
1211,44659.50922,302.733478,58380994,13.354074,-0.026344,0.084424,22.187995,2.061795,19.286802,1.563481,0.01563481,-0.017211,1.54627,0.028818
1212,44659.50923,302.983478,58380994,13.377951,-0.026244,0.084293,22.188142,2.062032,19.329981,1.563763,0.01563763,-0.017304,1.546505,0.028999
1213,44659.50923,303.233478,58380995,13.398513,-0.026115,0.084654,22.188289,2.062316,19.350228,1.563961,0.01563961,-0.017397,1.546622,0.029153
1214,44659.50923,303.483478,58380995,13.417683,-0.026037,0.084589,22.188216,2.06259,19.379419,1.564086,0.01564086,-0.017304,1.546801,0.029282
1215,44659.50923,303.733478,58380995,13.441174,-0.025914,0.084654,22.188363,2.062978,19.406224,1.564254,0.01564254,-0.017583,1.546607,0.029378
1216,44659.50924,303.983478,58380995,13.453993,-0.025809,0.084786,22.188363,2.063013,19.443007,1.564511,0.01564511,-0.01749,1.547021,0.029538
1217,44659.50924,304.233478,58380996,13.469924,-0.025716,0.08495,22.188437,2.063198,19.45926,1.56465,0.0156465,-0.017769,1.546905,0.029652
1218,44659.50924,304.483478,58380996,13.500327,-0.025598,0.08518,22.188216,2.063507,19.511645,1.564903,0.01564903,-0.017769,1.547145,0.029885
1219,44659.50925,304.733478,58380996,13.515236,-0.025504,0.08518,22.18851,2.063855,19.526543,1.564968,0.01564968,-0.017583,1.547296,0.029796
1220,44659.50925,304.983478,58380996,13.534187,-0.025396,0.085509,22.188584,2.064089,19.558832,1.565112,0.01565112,-0.017862,1.547249,0.029958
1221,44659.50925,305.233478,58380997,13.555902,-0.025308,0.085509,22.188658,2.064168,19.579963,1.56538,0.0156538,-0.017676,1.547699,0.030173
1222,44659.50925,305.483478,58380997,13.566035,-0.025213,0.085542,22.188658,2.06447,19.599504,1.565457,0.01565457,-0.017955,1.547502,0.030241
1223,44659.50926,305.733478,58380997,13.591976,-0.025104,0.085772,22.188732,2.064767,19.63962,1.565604,0.01565604,-0.017862,1.547733,0.030296
1224,44659.50926,305.983478,58380997,13.599358,-0.025089,0.08587,22.188658,2.064737,19.665768,1.565771,0.01565771,-0.018235,1.547575,0.030446
1225,44659.50926,306.233478,58380998,13.62229,-0.024936,0.086035,22.188805,2.064994,19.66482,1.565873,0.01565873,-0.017955,1.547992,0.030607
1226,44659.50927,306.483478,58380998,13.648618,-0.02479,0.086331,22.188879,2.065456,19.735221,1.566201,0.01566201,-0.018235,1.548013,0.0307
1227,44659.50927,306.733478,58380998,13.674064,-0.024661,0.086561,22.188953,2.065735,19.756202,1.566347,0.01566347,-0.017955,1.548392,0.030822
1228,44659.50927,306.983478,58380998,13.697381,-0.024553,0.086396,22.188953,2.065999,19.786135,1.566595,0.01566595,-0.018328,1.548402,0.03109
1229,44659.50927,307.233478,58380999,13.717177,-0.024453,0.086791,22.188953,2.066352,19.818431,1.566799,0.01566799,-0.018142,1.548635,0.031139
1230,44659.50928,307.483478,58380999,13.742372,-0.024336,0.086725,22.188953,2.066595,19.851174,1.566923,0.01566923,-0.018607,1.548434,0.031308
1231,44659.50928,307.733478,58380999,13.75365,-0.024266,0.086955,22.188879,2.066764,19.881831,1.567117,0.01567117,-0.018235,1.548882,0.031361
1232,44659.50928,307.983478,58380999,13.771936,-0.024172,0.086988,22.1891,2.066965,19.876055,1.56719,0.0156719,-0.018607,1.548584,0.031438
1233,44659.50929,308.233478,58381000,13.798719,-0.024056,0.087185,22.189026,2.067215,19.932939,1.567394,0.01567394,-0.018328,1.549017,0.03152
1234,44659.50929,308.483478,58381000,13.816242,-0.023909,0.087382,22.189174,2.0675,19.955874,1.567512,0.01567512,-0.018514,1.549004,0.031771
1235,44659.50929,308.733478,58381000,13.846868,-0.023797,0.087547,22.189174,2.067814,20.001101,1.567889,0.01567889,-0.0187,1.549184,0.031912
1236,44659.50929,308.983478,58381000,13.860871,-0.023728,0.087645,22.189174,2.06807,20.005839,1.567915,0.01567915,-0.018607,1.549309,0.031881
1237,44659.5093,309.233478,58381001,13.897466,-0.023555,0.088073,22.189248,2.068459,20.070931,1.568244,0.01568244,-0.018607,1.549623,0.032139
1238,44659.5093,309.483478,58381001,13.901086,-0.023491,0.087941,22.189469,2.068485,20.091497,1.568465,0.01568465,-0.018979,1.549507,0.032319
1239,44659.5093,309.733478,58381001,13.929888,-0.023374,0.088204,22.189321,2.068784,20.128414,1.568526,0.01568526,-0.0187,1.549814,0.032346
1240,44659.50931,309.983478,58381001,13.941065,-0.023275,0.088204,22.189616,2.069081,20.14852,1.568728,0.01568728,-0.018886,1.549872,0.032488
1241,44659.50931,310.233478,58381002,13.9606,-0.023185,0.088632,22.189321,2.069362,20.168838,1.568917,0.01568917,-0.019072,1.549845,0.032626
1242,44659.50931,310.483478,58381002,13.976004,-0.023091,0.088566,22.189542,2.069453,20.177745,1.568929,0.01568929,-0.018979,1.550119,0.032746
1243,44659.50931,310.733478,58381002,14.00807,-0.022982,0.088697,22.189469,2.06966,20.228166,1.569199,0.01569199,-0.019165,1.55007,0.032842
1244,44659.50932,310.983478,58381002,14.027545,-0.022867,0.088927,22.189837,2.069962,20.262486,1.569424,0.01569424,-0.019072,1.550352,0.032974
1245,44659.50932,311.233478,58381003,14.024756,-0.022852,0.088993,22.189469,2.070049,20.24933,1.569426,0.01569426,-0.019258,1.550211,0.033006
1246,44659.50932,311.483478,58381003,14.071717,-0.022656,0.089092,22.189837,2.070521,20.318609,1.569774,0.01569774,-0.019072,1.550662,0.03327
1247,44659.50933,311.733478,58381003,14.092903,-0.022529,0.089256,22.18969,2.070826,20.360356,1.569887,0.01569887,-0.019444,1.55045,0.033368
1248,44659.50933,311.983478,58381003,14.112868,-0.022439,0.089486,22.189985,2.071107,20.384595,1.570192,0.01570192,-0.019444,1.550766,0.033511
1249,44659.50933,312.233478,58381004,14.118055,-0.022405,0.089486,22.18969,2.07117,20.387216,1.57022,0.0157022,-0.019537,1.550724,0.03356
1250,44659.50933,312.483478,58381004,14.143221,-0.022245,0.089683,22.190058,2.071418,20.436169,1.570434,0.01570434,-0.019444,1.55099,0.033737
1251,44659.50934,312.733478,58381004,14.137791,-0.022252,0.08965,22.189764,2.071469,20.421131,1.570363,0.01570363,-0.01963,1.550734,0.033632
1252,44659.50934,312.983478,58381004,14.195196,-0.022027,0.089979,22.190132,2.072152,20.500908,1.570817,0.01570817,-0.019537,1.551339,0.034064
1253,44659.50934,313.233478,58381005,14.209728,-0.021922,0.090209,22.189837,2.072435,20.533673,1.57098,0.0157098,-0.019816,1.551171,0.034068
1254,44659.50935,313.483478,58381005,14.22945,-0.021816,0.090406,22.190279,2.072471,20.550504,1.5712,0.015712,-0.019723,1.551384,0.034223
1255,44659.50935,313.733478,58381005,14.247026,-0.021726,0.090472,22.189985,2.072727,20.580793,1.571366,0.01571366,-0.019909,1.551457,0.034263
1256,44659.50935,313.983478,58381005,14.27465,-0.021592,0.090702,22.190353,2.073009,20.625423,1.571495,0.01571495,-0.019816,1.551679,0.034485
1257,44659.50936,314.233478,58381006,14.296399,-0.021492,0.090801,22.190058,2.073233,20.6539,1.571715,0.01571715,-0.020002,1.551713,0.034577
1258,44659.50936,314.483478,58381006,14.285533,-0.021515,0.090669,22.190427,2.073212,20.66129,1.571784,0.01571784,-0.019909,1.551875,0.034668
1259,44659.50936,314.733478,58381006,14.342978,-0.021264,0.091064,22.190132,2.073842,20.710242,1.572141,0.01572141,-0.020002,1.552139,0.034921
1260,44659.50936,314.983478,58381006,14.359134,-0.021166,0.091064,22.190427,2.073928,20.749663,1.572257,0.01572257,-0.020188,1.552068,0.034969
1261,44659.50937,315.233478,58381007,14.383535,-0.021043,0.09136,22.190279,2.074199,20.775726,1.572416,0.01572416,-0.020095,1.552317,0.035096
1262,44659.50937,315.483478,58381007,14.39637,-0.020963,0.091294,22.190648,2.074446,20.803497,1.572569,0.01572569,-0.020188,1.552381,0.035174
1263,44659.50937,315.733478,58381007,14.418937,-0.020856,0.091557,22.190427,2.074821,20.832729,1.572826,0.01572826,-0.020281,1.55251,0.035395
1264,44659.50938,315.983478,58381007,14.436769,-0.020745,0.091656,22.190648,2.074998,20.864261,1.573006,0.01573006,-0.020281,1.55264,0.03542
1265,44659.50938,316.233478,58381008,14.461485,-0.020643,0.09182,22.190501,2.075223,20.894717,1.573173,0.01573173,-0.020467,1.552779,0.035572
1266,44659.50938,316.483478,58381008,14.479789,-0.020532,0.091919,22.190722,2.07544,20.918039,1.573292,0.01573292,-0.020467,1.552817,0.035651
1267,44659.50938,316.733478,58381008,14.501711,-0.020429,0.092181,22.190574,2.075811,20.945886,1.573395,0.01573395,-0.020467,1.552922,0.035752
1268,44659.50939,316.983478,58381008,14.51996,-0.02032,0.092313,22.190795,2.076071,20.983922,1.573722,0.01573722,-0.02056,1.553162,0.035976
1269,44659.50939,317.233478,58381009,14.54068,-0.020211,0.092412,22.190648,2.076349,21.008815,1.573874,0.01573874,-0.020653,1.553209,0.036103
1270,44659.50939,317.483478,58381009,14.556513,-0.020119,0.09251,22.191017,2.076405,21.029189,1.574069,0.01574069,-0.020746,1.55336,0.036187
1271,44659.5094,317.733478,58381009,14.577832,-0.020023,0.092707,22.190722,2.076601,21.065673,1.574147,0.01574147,-0.020839,1.553367,0.036332
1272,44659.5094,317.983478,58381009,14.60803,-0.019882,0.092937,22.19109,2.076941,21.101715,1.574314,0.01574314,-0.020839,1.553512,0.036395
1273,44659.5094,318.233478,58381010,14.623375,-0.019798,0.093036,22.190943,2.077266,21.13008,1.574584,0.01574584,-0.020839,1.553651,0.036591
1274,44659.5094,318.483478,58381010,14.64253,-0.019713,0.093069,22.191238,2.077538,21.145187,1.57474,0.0157474,-0.020933,1.553727,0.036702
1275,44659.50941,318.733478,58381010,14.667438,-0.019577,0.093299,22.19109,2.077715,21.181905,1.574973,0.01574973,-0.021119,1.553854,0.036876
1276,44659.50941,318.983478,58381010,14.684257,-0.019484,0.093529,22.191238,2.077921,21.220518,1.575129,0.01575129,-0.021119,1.554047,0.03699
1277,44659.50941,319.233478,58381011,14.705755,-0.019381,0.093661,22.191164,2.078212,21.240744,1.575176,0.01575176,-0.021119,1.554018,0.037077
1278,44659.50942,319.483478,58381011,14.731484,-0.019249,0.093693,22.191238,2.078517,21.278031,1.575354,0.01575354,-0.021212,1.554142,0.037235
1279,44659.50942,319.733478,58381011,14.748289,-0.019169,0.093825,22.191238,2.078864,21.296875,1.575571,0.01575571,-0.021212,1.554453,0.037366
1280,44659.50942,319.983478,58381011,14.774268,-0.019034,0.094055,22.191533,2.079102,21.34145,1.575794,0.01575794,-0.021305,1.55449,0.03743
1281,44659.50942,320.233478,58381012,14.792649,-0.01893,0.094154,22.191238,2.079222,21.380166,1.576024,0.01576024,-0.021398,1.554627,0.037591
1282,44659.50943,320.483478,58381012,14.807518,-0.018841,0.094384,22.191533,2.079415,21.390886,1.576205,0.01576205,-0.021398,1.554837,0.037718
1283,44659.50943,320.733478,58381012,14.846564,-0.018689,0.094417,22.191459,2.079728,21.430455,1.576383,0.01576383,-0.021584,1.554812,0.037851
1284,44659.50943,320.983478,58381012,14.869822,-0.018529,0.09468,22.19168,2.080073,21.482594,1.576562,0.01576562,-0.021677,1.55489,0.037967
