Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
163,44714.40294,40.678701,58983657,0.128855,-0.262294,-0.890559,-0.893323,22.180845,0.219071,-0.368296,0.099323,0.00099323,-0.248085,-0.148762,-0.891958
164,44714.40294,40.928701,58983657,0.137524,-0.256198,-0.89042,-0.893158,22.18114,0.219373,-0.36528,0.099468,0.00099468,-0.248269,-0.148712,-0.891794
165,44714.40294,41.178701,58983658,0.136131,-0.252623,-0.890353,-0.892928,22.180771,0.219439,-0.35966,0.099741,0.00099741,-0.248085,-0.148344,-0.891631
166,44714.40295,41.428701,58983658,0.138203,-0.252419,-0.890256,-0.892895,22.18114,0.219561,-0.359537,0.099719,0.00099719,-0.24836,-0.148594,-0.891647
167,44714.40295,41.678701,58983658,0.135028,-0.257355,-0.890169,-0.892632,22.180845,0.219765,-0.359368,0.099903,0.00099903,-0.248177,-0.148239,-0.891527
168,44714.40295,41.928701,58983658,0.132047,-0.258287,-0.890032,-0.892731,22.181066,0.219974,-0.360048,0.099903,0.00099903,-0.248269,-0.148365,-0.891551
169,44714.40295,42.178701,58983659,0.138544,-0.248335,-0.889938,-0.892862,22.180845,0.220211,-0.354384,0.100217,0.00100217,-0.248085,-0.147868,-0.891332
170,44714.40296,42.428701,58983659,0.14109,-0.251519,-0.889799,-0.892698,22.18114,0.220354,-0.35101,0.100335,0.00100335,-0.248177,-0.147811,-0.891163
171,44714.40296,42.678701,58983659,0.134711,-0.243662,-0.889664,-0.892468,22.180845,0.220602,-0.348398,0.100472,0.00100472,-0.248085,-0.147665,-0.891081
172,44714.40296,42.928701,58983659,0.133378,-0.246314,-0.889485,-0.892304,22.18114,0.220996,-0.351183,0.100681,0.00100681,-0.248177,-0.147568,-0.890946
173,44714.40297,43.178701,58983660,0.149983,-0.241022,-0.889322,-0.892205,22.180845,0.221293,-0.345788,0.100971,0.00100971,-0.248177,-0.147206,-0.890868
174,44714.40297,43.428701,58983660,0.161369,-0.239788,-0.889174,-0.891876,22.181066,0.221606,-0.339142,0.101238,0.00101238,-0.248085,-0.146847,-0.890719
175,44714.40297,43.678701,58983660,0.152785,-0.242316,-0.889044,-0.891745,22.180918,0.221795,-0.34043,0.101311,0.00101311,-0.248269,-0.146877,-0.890573
176,44714.40298,43.928701,58983660,0.15945,-0.240882,-0.888904,-0.89181,22.181066,0.222166,-0.339821,0.101607,0.00101607,-0.248085,-0.146575,-0.890235
177,44714.40298,44.178701,58983661,0.169386,-0.236984,-0.888761,-0.89158,22.180845,0.222475,-0.336006,0.101771,0.00101771,-0.248085,-0.146314,-0.890239
178,44714.40298,44.428701,58983661,0.158417,-0.231206,-0.888642,-0.891482,22.18114,0.222739,-0.324497,0.101904,0.00101904,-0.248177,-0.146273,-0.890094
179,44714.40298,44.678701,58983661,0.154914,-0.235951,-0.888496,-0.891285,22.180845,0.222921,-0.329155,0.102179,0.00102179,-0.248085,-0.146071,-0.889959
180,44714.40299,44.928701,58983661,0.158673,-0.228617,-0.888385,-0.891317,22.18114,0.223021,-0.325665,0.102249,0.00102249,-0.248085,-0.145854,-0.889823
181,44714.40299,45.178701,58983662,0.165483,-0.229334,-0.888277,-0.891219,22.180918,0.223374,-0.327008,0.10241,0.0010241,-0.248269,-0.145858,-0.889744
182,44714.40299,45.428701,58983662,0.167512,-0.219027,-0.888151,-0.89112,22.18114,0.223747,-0.318766,0.102663,0.00102663,-0.248177,-0.145514,-0.889614
183,44714.403,45.678701,58983662,0.162541,-0.224999,-0.888013,-0.890857,22.180918,0.224018,-0.31886,0.102818,0.00102818,-0.248269,-0.145431,-0.889563
184,44714.403,45.928701,58983662,0.174905,-0.222682,-0.88787,-0.890857,22.18114,0.224293,-0.312446,0.103048,0.00103048,-0.248085,-0.145037,-0.88935
185,44714.403,46.178701,58983663,0.170954,-0.2185,-0.887726,-0.890627,22.180845,0.224497,-0.309225,0.103199,0.00103199,-0.248269,-0.144977,-0.889066
186,44714.403,46.428701,58983663,0.164818,-0.213822,-0.887604,-0.890167,22.180992,0.224699,-0.304861,0.103368,0.00103368,-0.248269,-0.144806,-0.889158
187,44714.40301,46.678701,58983663,0.173168,-0.209104,-0.887486,-0.890233,22.180845,0.224936,-0.302186,0.103649,0.00103649,-0.248085,-0.144614,-0.888864
188,44714.40301,46.928701,58983663,0.175865,-0.20942,-0.887356,-0.890364,22.181066,0.225184,-0.299484,0.103975,0.00103975,-0.248269,-0.144231,-0.888639
189,44714.40301,47.178701,58983664,0.178779,-0.209458,-0.887219,-0.8902,22.180918,0.225532,-0.297117,0.104112,0.00104112,-0.248085,-0.143973,-0.888586
190,44714.40302,47.428701,58983664,0.180236,-0.20358,-0.887117,-0.889838,22.181066,0.225865,-0.292225,0.104222,0.00104222,-0.248269,-0.143984,-0.888485
191,44714.40302,47.678701,58983664,0.184991,-0.201319,-0.887011,-0.889838,22.180845,0.226147,-0.284534,0.104365,0.00104365,-0.248177,-0.143846,-0.888398
192,44714.40302,47.928701,58983664,0.182326,-0.203104,-0.886833,-0.88974,22.18114,0.226313,-0.285254,0.104517,0.00104517,-0.248269,-0.143752,-0.888363
193,44714.40302,48.178701,58983665,0.192919,-0.20373,-0.886741,-0.889641,22.180845,0.226504,-0.286936,0.104748,0.00104748,-0.248177,-0.143473,-0.88816
194,44714.40303,48.428701,58983665,0.197408,-0.194174,-0.886622,-0.88951,22.181066,0.226754,-0.278575,0.104872,0.00104872,-0.248269,-0.143397,-0.888087
195,44714.40303,48.678701,58983665,0.207645,-0.193449,-0.886508,-0.889345,22.180918,0.227067,-0.273216,0.105117,0.00105117,-0.248085,-0.142968,-0.887902
196,44714.40303,48.928701,58983665,0.207145,-0.194457,-0.886395,-0.888984,22.181213,0.227277,-0.272231,0.105227,0.00105227,-0.248177,-0.143001,-0.887861
197,44714.40304,49.178701,58983666,0.203753,-0.195935,-0.886269,-0.889148,22.180918,0.227551,-0.271406,0.105388,0.00105388,-0.248177,-0.142802,-0.887625
198,44714.40304,49.428701,58983666,0.195844,-0.186872,-0.886137,-0.888951,22.181066,0.227908,-0.266307,0.105609,0.00105609,-0.248269,-0.142537,-0.88762
199,44714.40304,49.678701,58983666,0.197462,-0.181431,-0.886032,-0.888819,22.180845,0.227976,-0.257841,0.105805,0.00105805,-0.248177,-0.142349,-0.887452
200,44714.40304,49.928701,58983666,0.203554,-0.182637,-0.885926,-0.888622,22.181066,0.22823,-0.267434,0.106018,0.00106018,-0.248269,-0.142136,-0.887187
201,44714.40305,50.178701,58983667,0.210287,-0.180028,-0.885833,-0.888655,22.180918,0.22859,-0.261101,0.106099,0.00106099,-0.248177,-0.141986,-0.887214
202,44714.40305,50.428701,58983667,0.214479,-0.175287,-0.885679,-0.888491,22.18114,0.228914,-0.254229,0.106289,0.00106289,-0.248177,-0.141888,-0.887098
203,44714.40305,50.678701,58983667,0.205288,-0.172676,-0.885494,-0.888359,22.180918,0.229218,-0.250132,0.106526,0.00106526,-0.248269,-0.141741,-0.886915
204,44714.40306,50.928701,58983667,0.209537,-0.177865,-0.885364,-0.887998,22.181066,0.229503,-0.251325,0.106769,0.00106769,-0.248085,-0.141316,-0.886771
205,44714.40306,51.178701,58983668,0.212773,-0.172039,-0.885195,-0.887735,22.180918,0.22976,-0.240252,0.107022,0.00107022,-0.248085,-0.141185,-0.88649
206,44714.40306,51.428701,58983668,0.21672,-0.16188,-0.885063,-0.887833,22.18114,0.230099,-0.238399,0.10725,0.0010725,-0.248269,-0.140929,-0.88626
207,44714.40306,51.678701,58983668,0.22346,-0.163149,-0.88493,-0.887669,22.180918,0.230415,-0.231051,0.107557,0.00107557,-0.248177,-0.140626,-0.886186
208,44714.40307,51.928701,58983668,0.231418,-0.161691,-0.884803,-0.887209,22.181213,0.230696,-0.225807,0.107607,0.00107607,-0.248177,-0.140567,-0.886188
209,44714.40307,52.178701,58983669,0.234375,-0.156567,-0.884694,-0.887176,22.180918,0.230956,-0.228312,0.107771,0.00107771,-0.248269,-0.140434,-0.885871
210,44714.40307,52.428701,58983669,0.230113,-0.154387,-0.88456,-0.886913,22.181213,0.231235,-0.217789,0.108101,0.00108101,-0.248177,-0.140099,-0.885776
211,44714.40308,52.678701,58983669,0.241719,-0.150743,-0.884462,-0.886847,22.180918,0.231362,-0.214441,0.108101,0.00108101,-0.248269,-0.139984,-0.88566
212,44714.40308,52.928701,58983669,0.238276,-0.148918,-0.884338,-0.886749,22.181066,0.231672,-0.216468,0.10829,0.0010829,-0.248177,-0.139937,-0.885627
213,44714.40308,53.178701,58983670,0.240399,-0.15031,-0.884216,-0.886749,22.180918,0.231933,-0.212467,0.108605,0.00108605,-0.248269,-0.139633,-0.885488
214,44714.40308,53.428701,58983670,0.250903,-0.146017,-0.884108,-0.886683,22.181066,0.232256,-0.209899,0.108897,0.00108897,-0.248177,-0.139372,-0.885255
215,44714.40309,53.678701,58983670,0.25436,-0.150858,-0.88401,-0.886354,22.180918,0.232465,-0.206102,0.108826,0.00108826,-0.248269,-0.139443,-0.885305
216,44714.40309,53.928701,58983670,0.257932,-0.139745,-0.883925,-0.88642,22.18114,0.232528,-0.200949,0.1091,0.001091,-0.248177,-0.139017,-0.885113
217,44714.40309,54.178701,58983671,0.260754,-0.141351,-0.883813,-0.886091,22.180845,0.232805,-0.201249,0.109133,0.00109133,-0.24836,-0.139228,-0.885091
218,44714.4031,54.428701,58983671,0.257819,-0.140915,-0.88368,-0.88596,22.181066,0.233145,-0.198933,0.109398,0.00109398,-0.248177,-0.138788,-0.884905
219,44714.4031,54.678701,58983671,0.26609,-0.136605,-0.883593,-0.885861,22.180845,0.233312,-0.188984,0.109575,0.00109575,-0.248269,-0.138694,-0.884736
220,44714.4031,54.928701,58983671,0.264204,-0.137369,-0.883477,-0.885927,22.181066,0.233464,-0.192932,0.10974,0.0010974,-0.248177,-0.138437,-0.88461
221,44714.40311,55.178701,58983672,0.251313,-0.130237,-0.883352,-0.885795,22.180918,0.233763,-0.189608,0.109893,0.00109893,-0.248269,-0.138192,-0.884397
222,44714.40311,55.428701,58983672,0.256489,-0.126702,-0.883197,-0.885598,22.181213,0.234102,-0.183352,0.110193,0.00110193,-0.248085,-0.137961,-0.884349
223,44714.40311,55.678701,58983672,0.259244,-0.124289,-0.883072,-0.885302,22.180918,0.234403,-0.183782,0.110412,0.00110412,-0.248269,-0.137814,-0.884165
224,44714.40311,55.928701,58983672,0.262928,-0.1185,-0.882946,-0.885039,22.18114,0.234675,-0.174732,0.110595,0.00110595,-0.248085,-0.13749,-0.884061
225,44714.40312,56.178701,58983673,0.270983,-0.125853,-0.882836,-0.885171,22.180918,0.23496,-0.176351,0.11068,0.0011068,-0.248269,-0.13755,-0.883852
226,44714.40312,56.428701,58983673,0.275086,-0.118803,-0.88271,-0.885006,22.18114,0.235308,-0.175604,0.110837,0.00110837,-0.248177,-0.137288,-0.883926
227,44714.40312,56.678701,58983673,0.282957,-0.11346,-0.882594,-0.884678,22.180992,0.235629,-0.160349,0.111176,0.00111176,-0.248177,-0.137099,-0.8836
228,44714.40313,56.928701,58983673,0.284349,-0.110844,-0.882498,-0.884678,22.18114,0.235646,-0.160021,0.111358,0.00111358,-0.248269,-0.13691,-0.883505
229,44714.40313,57.178701,58983674,0.289162,-0.115737,-0.882404,-0.884448,22.180918,0.235883,-0.162116,0.111377,0.00111377,-0.248177,-0.136799,-0.883519
230,44714.40313,57.428701,58983674,0.291648,-0.11407,-0.88228,-0.884415,22.18114,0.236189,-0.154714,0.111675,0.00111675,-0.248177,-0.136502,-0.883311
231,44714.40313,57.678701,58983674,0.290052,-0.107548,-0.882199,-0.884086,22.180845,0.236487,-0.155582,0.111822,0.00111822,-0.248269,-0.136431,-0.883208
232,44714.40314,57.928701,58983674,0.273398,-0.106045,-0.882081,-0.884316,22.18114,0.236598,-0.150269,0.111844,0.00111844,-0.248177,-0.136312,-0.883193
233,44714.40314,58.178701,58983675,0.282105,-0.100294,-0.881992,-0.884316,22.180918,0.236891,-0.143676,0.112035,0.00112035,-0.248177,-0.136142,-0.883059
234,44714.40314,58.428701,58983675,0.28184,-0.100783,-0.881892,-0.883856,22.181213,0.237152,-0.142386,0.112144,0.00112144,-0.248269,-0.136125,-0.883007
235,44714.40315,58.678701,58983675,0.2922,-0.096541,-0.881779,-0.883757,22.180845,0.23749,-0.141739,0.112492,0.00112492,-0.248177,-0.135691,-0.882744
236,44714.40315,58.928701,58983675,0.294481,-0.102468,-0.881683,-0.883692,22.18114,0.237497,-0.140478,0.112563,0.00112563,-0.248269,-0.135705,-0.882712
237,44714.40315,59.178701,58983676,0.305095,-0.095703,-0.881542,-0.883527,22.180845,0.237781,-0.139635,0.112753,0.00112753,-0.248177,-0.135622,-0.882557
238,44714.40315,59.428701,58983676,0.308425,-0.090855,-0.881372,-0.88333,22.181213,0.238275,-0.134076,0.112959,0.00112959,-0.248269,-0.135341,-0.882363
239,44714.40316,59.678701,58983676,0.311461,-0.086721,-0.881203,-0.883067,22.180918,0.238685,-0.124201,0.11328,0.0011328,-0.248177,-0.134988,-0.882106
240,44714.40316,59.928701,58983676,0.303935,-0.079944,-0.881041,-0.882804,22.181213,0.23902,-0.116828,0.113609,0.00113609,-0.248269,-0.134608,-0.881921
241,44714.40316,60.178701,58983677,0.313266,-0.080152,-0.880913,-0.882475,22.180992,0.239317,-0.114201,0.113703,0.00113703,-0.248177,-0.134473,-0.881891
242,44714.40317,60.428701,58983677,0.31219,-0.077587,-0.880741,-0.882541,22.181213,0.239557,-0.112607,0.11392,0.0011392,-0.248269,-0.134407,-0.88174
243,44714.40317,60.678701,58983677,0.318834,-0.073853,-0.880582,-0.882278,22.180992,0.239941,-0.104761,0.114289,0.00114289,-0.248177,-0.133961,-0.881467
244,44714.40317,60.928701,58983677,0.317828,-0.070734,-0.880438,-0.882015,22.18114,0.2402,-0.103425,0.114411,0.00114411,-0.248269,-0.133858,-0.881396
245,44714.40317,61.178701,58983678,0.325101,-0.066621,-0.880305,-0.881982,22.180918,0.240413,-0.101157,0.114535,0.00114535,-0.248269,-0.133642,-0.881227
246,44714.40318,61.428701,58983678,0.326353,-0.069496,-0.880243,-0.882147,22.181213,0.240808,-0.098037,0.114896,0.00114896,-0.248269,-0.133409,-0.881056
247,44714.40318,61.678701,58983678,0.319545,-0.064374,-0.88016,-0.88195,22.180992,0.240878,-0.091488,0.115016,0.00115016,-0.248177,-0.133173,-0.880981
248,44714.40318,61.928701,58983678,0.322777,-0.064001,-0.880114,-0.881522,22.181213,0.240966,-0.087229,0.114998,0.00114998,-0.248269,-0.133288,-0.880933
249,44714.40319,62.178701,58983679,0.324996,-0.06154,-0.880045,-0.881687,22.180992,0.241111,-0.091746,0.115109,0.00115109,-0.248269,-0.13316,-0.880907
250,44714.40319,62.428701,58983679,0.326615,-0.062462,-0.879964,-0.881719,22.181213,0.241411,-0.088552,0.115192,0.00115192,-0.24836,-0.133108,-0.880849
251,44714.40319,62.678701,58983679,0.333618,-0.057171,-0.879869,-0.881489,22.180918,0.241433,-0.083092,0.1154,0.001154,-0.248269,-0.132869,-0.880729
252,44714.40319,62.928701,58983679,0.337665,-0.055718,-0.879794,-0.881588,22.181287,0.241762,-0.073971,0.115497,0.00115497,-0.248269,-0.13268,-0.880645
253,44714.4032,63.178701,58983680,0.337363,-0.060561,-0.879697,-0.881095,22.180918,0.241883,-0.076787,0.115684,0.00115684,-0.248269,-0.132584,-0.880594
254,44714.4032,63.428701,58983680,0.346233,-0.055094,-0.879564,-0.881128,22.181213,0.242035,-0.073853,0.115889,0.00115889,-0.248269,-0.132471,-0.880361
255,44714.4032,63.678701,58983680,0.343207,-0.053312,-0.87948,-0.880996,22.180918,0.242367,-0.070715,0.116006,0.00116006,-0.248269,-0.132303,-0.880167
256,44714.40321,63.928701,58983680,0.347877,-0.050229,-0.879356,-0.881095,22.181213,0.242636,-0.073944,0.116097,0.00116097,-0.248269,-0.132199,-0.880235
257,44714.40321,64.178701,58983681,0.336891,-0.045742,-0.879268,-0.880799,22.180845,0.24271,-0.065059,0.116211,0.00116211,-0.248269,-0.132022,-0.880136
258,44714.40321,64.428701,58983681,0.34659,-0.045512,-0.879147,-0.880931,22.181287,0.242965,-0.069602,0.116491,0.00116491,-0.248269,-0.131777,-0.879842
259,44714.40322,64.678701,58983681,0.347844,-0.038337,-0.879065,-0.880766,22.180992,0.243313,-0.056667,0.116627,0.00116627,-0.248269,-0.131641,-0.879701
260,44714.40322,64.928701,58983681,0.348477,-0.040895,-0.878911,-0.880503,22.18114,0.243586,-0.0517,0.116776,0.00116776,-0.248269,-0.131493,-0.879657
261,44714.40322,65.178701,58983682,0.354387,-0.034295,-0.878843,-0.880142,22.180992,0.243626,-0.053431,0.116924,0.00116924,-0.248269,-0.131345,-0.879637
262,44714.40322,65.428701,58983682,0.356284,-0.033168,-0.87873,-0.880175,22.181287,0.24385,-0.052185,0.117203,0.00117203,-0.248269,-0.130979,-0.879545
263,44714.40323,65.678701,58983682,0.35514,-0.034607,-0.878578,-0.879912,22.180918,0.244189,-0.050871,0.117411,0.00117411,-0.248269,-0.130857,-0.879296
264,44714.40323,65.928701,58983682,0.361599,-0.027628,-0.878509,-0.88001,22.181213,0.244464,-0.042392,0.117405,0.00117405,-0.24836,-0.130887,-0.879252
265,44714.40323,66.178701,58983683,0.361018,-0.029739,-0.878446,-0.88001,22.180992,0.244446,-0.041412,0.117561,0.00117561,-0.24836,-0.130769,-0.879281
266,44714.40324,66.428701,58983683,0.367594,-0.031016,-0.878351,-0.879616,22.181287,0.24473,-0.040551,0.117611,0.00117611,-0.248269,-0.130658,-0.879119
267,44714.40324,66.678701,58983683,0.365601,-0.026381,-0.878274,-0.879517,22.180992,0.244868,-0.036609,0.117978,0.00117978,-0.248269,-0.130222,-0.878899
268,44714.40324,66.928701,58983683,0.36503,-0.020358,-0.87816,-0.879649,22.181213,0.245064,-0.028543,0.117961,0.00117961,-0.248269,-0.130308,-0.878977
269,44714.40324,67.178701,58983684,0.374673,-0.023436,-0.878019,-0.879188,22.180918,0.245359,-0.030713,0.118137,0.00118137,-0.248269,-0.130204,-0.878787
270,44714.40325,67.428701,58983684,0.38187,-0.021323,-0.877878,-0.879156,22.181213,0.24561,-0.029031,0.118264,0.00118264,-0.248269,-0.130005,-0.878699
271,44714.40325,67.678701,58983684,0.388811,-0.01946,-0.877731,-0.879057,22.180918,0.246009,-0.022213,0.118611,0.00118611,-0.248269,-0.129676,-0.878456
272,44714.40325,67.928701,58983684,0.375051,-0.015114,-0.877605,-0.879024,22.181213,0.246281,-0.019921,0.118784,0.00118784,-0.248269,-0.129485,-0.878234
273,44714.40326,68.178701,58983685,0.375367,-0.007328,-0.877468,-0.878794,22.180918,0.246581,-0.017441,0.118951,0.00118951,-0.24836,-0.129409,-0.878218
274,44714.40326,68.428701,58983685,0.374303,-0.008521,-0.877366,-0.878531,22.181213,0.246789,-0.011723,0.119213,0.00119213,-0.24836,-0.129088,-0.877963
275,44714.40326,68.678701,58983685,0.378653,-0.00723,-0.877353,-0.878663,22.180992,0.246908,-0.00951,0.119376,0.00119376,-0.248269,-0.128931,-0.87792
276,44714.40326,68.928701,58983685,0.378494,-0.006902,-0.877277,-0.878663,22.181287,0.246941,-0.004192,0.119289,0.00119289,-0.24836,-0.129071,-0.877997
277,44714.40327,69.178701,58983686,0.382554,-0.001872,-0.877186,-0.878531,22.180918,0.24724,-0.001418,0.119362,0.00119362,-0.24836,-0.128998,-0.877908
278,44714.40327,69.428701,58983686,0.389347,-0.003689,-0.877073,-0.878432,22.181213,0.247554,0.001094,0.119693,0.00119693,-0.24836,-0.12873,-0.877742
279,44714.40327,69.678701,58983686,0.396697,-0.000913,-0.876984,-0.878071,22.180992,0.24752,0.00425,0.11976,0.0011976,-0.24836,-0.1286,-0.877622
280,44714.40328,69.928701,58983686,0.401777,0.006385,-0.876877,-0.878169,22.181287,0.247861,0.004305,0.119815,0.00119815,-0.24836,-0.128454,-0.87739
281,44714.40328,70.178701,58983687,0.390884,0.011158,-0.876757,-0.878071,22.180992,0.248207,0.013703,0.120047,0.00120047,-0.24836,-0.128313,-0.877342
282,44714.40328,70.428701,58983687,0.399356,0.009248,-0.87666,-0.877874,22.181287,0.248301,0.011547,0.120226,0.00120226,-0.248269,-0.128042,-0.877325
283,44714.40328,70.678701,58983687,0.403048,0.012667,-0.876564,-0.877709,22.180918,0.248447,0.018853,0.120344,0.00120344,-0.24836,-0.127933,-0.877242
284,44714.40329,70.928701,58983687,0.400891,0.018067,-0.876465,-0.877676,22.181287,0.248767,0.024588,0.120616,0.00120616,-0.24836,-0.127653,-0.876947
285,44714.40329,71.178701,58983688,0.405392,0.019052,-0.876324,-0.877413,22.180992,0.249037,0.026316,0.120735,0.00120735,-0.248269,-0.127546,-0.876977
286,44714.40329,71.428701,58983688,0.409326,0.01947,-0.876239,-0.877709,22.181287,0.249281,0.025563,0.120991,0.00120991,-0.24836,-0.127369,-0.87679
287,44714.4033,71.678701,58983688,0.424062,0.020716,-0.876079,-0.877348,22.180918,0.249454,0.029257,0.121045,0.00121045,-0.248269,-0.127224,-0.876548
288,44714.4033,71.928701,58983688,0.422636,0.029566,-0.875963,-0.877118,22.181213,0.249739,0.035262,0.121396,0.00121396,-0.24836,-0.126965,-0.876494
289,44714.4033,72.178701,58983689,0.422138,0.030912,-0.875824,-0.877019,22.180918,0.250044,0.042217,0.121422,0.00121422,-0.24836,-0.127003,-0.876485
290,44714.4033,72.428701,58983689,0.415594,0.030852,-0.875668,-0.876789,22.181287,0.250206,0.042544,0.121593,0.00121593,-0.248269,-0.126677,-0.876319
291,44714.40331,72.678701,58983689,0.419867,0.035888,-0.875553,-0.87669,22.180992,0.25054,0.046829,0.121771,0.00121771,-0.248269,-0.126498,-0.876244
292,44714.40331,72.928701,58983689,0.429492,0.044806,-0.875406,-0.87669,22.181287,0.250877,0.054485,0.122145,0.00122145,-0.24836,-0.126216,-0.875982
293,44714.40331,73.178701,58983690,0.438035,0.045427,-0.875273,-0.876427,22.180992,0.251233,0.062605,0.122317,0.00122317,-0.24836,-0.125998,-0.875862
294,44714.40332,73.428701,58983690,0.440214,0.048413,-0.87515,-0.87646,22.181361,0.251494,0.066815,0.122603,0.00122603,-0.248452,-0.125849,-0.875661
295,44714.40332,73.678701,58983690,0.431223,0.045391,-0.875014,-0.876164,22.180992,0.251754,0.064582,0.122638,0.00122638,-0.24836,-0.125715,-0.875653
