Index,Date,Time,Counter,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Axial Strain (%),Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd,,Derivatives
3447,44655.40726,861.772853,58352099,8.135595,-0.828685,-0.810721,22.22765,0.363532,11.721272,0.341092,0.00341092,-0.011375,0.329717,0.00329717,-0.819772,,12768.62145
3448,44655.40727,862.022853,58352099,8.119603,-0.828731,-0.810523,22.227871,0.363451,11.769557,0.341193,0.00341193,-0.011095,0.330087,0.00330087,-0.819608,,12452.78221
3449,44655.40727,862.272853,58352099,8.197214,-0.828258,-0.810195,22.22765,0.364315,11.846963,0.341761,0.00341761,-0.011095,0.330665,0.00330665,-0.819226,,12316.49775
3450,44655.40727,862.522853,58352100,8.202061,-0.828107,-0.809932,22.227871,0.36451,11.838207,0.341915,0.00341915,-0.011468,0.3305,0.003305,-0.819105,,12800.58889
3451,44655.40727,862.772853,58352100,8.207828,-0.828091,-0.809932,22.227797,0.364684,11.911661,0.34218,0.0034218,-0.011189,0.330942,0.00330942,-0.819016,,12391.57527
3452,44655.40728,863.022853,58352100,8.226377,-0.827924,-0.809833,22.227871,0.365032,11.9171,0.342437,0.00342437,-0.011468,0.330968,0.00330968,-0.818931,,12623.51364
3453,44655.40728,863.272853,58352100,8.236325,-0.827777,-0.80957,22.227871,0.365322,11.972739,0.34267,0.0034267,-0.011561,0.331151,0.00331151,-0.818633,,12528.1485
3454,44655.40728,863.522853,58352101,8.237557,-0.827736,-0.809734,22.227871,0.36535,11.971524,0.342862,0.00342862,-0.011282,0.331512,0.00331512,-0.818526,,12659.06646
3455,44655.40729,863.772853,58352101,8.171754,-0.828126,-0.81003,22.227797,0.364637,11.896276,0.342305,0.00342305,-0.011468,0.331016,0.00331016,-0.818926,,12744.7788
3456,44655.40729,864.022853,58352101,8.172158,-0.82809,-0.809932,22.227797,0.364803,11.876654,0.342296,0.00342296,-0.011375,0.330941,0.00330941,-0.818918,,12866.81803
3457,44655.40729,864.272853,58352101,8.191564,-0.827955,-0.809833,22.227724,0.364966,11.911177,0.342477,0.00342477,-0.011468,0.330926,0.00330926,-0.818861,,12855.49961
3458,44655.4073,864.522853,58352102,8.226495,-0.827682,-0.809504,22.227945,0.365397,11.953117,0.342759,0.00342759,-0.011468,0.331295,0.00331295,-0.818657,,12769.018
3459,44655.4073,864.772853,58352102,8.228401,-0.82768,-0.80957,22.227797,0.365483,11.952605,0.342767,0.00342767,-0.011561,0.331206,0.00331206,-0.818553,,12791.51575
3460,44655.4073,865.022853,58352102,8.268542,-0.827429,-0.809176,22.228018,0.365992,12.016289,0.343209,0.00343209,-0.011468,0.33172,0.0033172,-0.818291,,12710.92475
3461,44655.4073,865.272853,58352102,8.276876,-0.827363,-0.80911,22.227871,0.366025,11.991343,0.343111,0.00343111,-0.011561,0.331553,0.00331553,-0.818347,,12768.98549
3462,44655.40731,865.522853,58352103,8.29974,-0.827162,-0.808978,22.227945,0.366469,11.979258,0.343324,0.00343324,-0.011468,0.331763,0.00331763,-0.818092,,12954.03127
3463,44655.40731,865.772853,58352103,8.302278,-0.827123,-0.809044,22.227945,0.366609,12.013679,0.343492,0.00343492,-0.011468,0.331931,0.00331931,-0.818073,,12962.71942
3464,44655.40731,866.022853,58352103,8.341569,-0.826849,-0.808518,22.228018,0.367151,12.086726,0.34386,0.0034386,-0.011655,0.332255,0.00332255,-0.817773,,12802.77004
3465,44655.40732,866.272853,58352103,8.331485,-0.826865,-0.808814,22.228018,0.367021,12.096943,0.343777,0.00343777,-0.011655,0.332122,0.00332122,-0.817868,,12537.44801
3466,44655.40732,866.522853,58352104,8.344572,-0.82674,-0.808748,22.227945,0.367303,12.122787,0.343992,0.00343992,-0.011655,0.33243,0.0033243,-0.817714,,12632.48987
3467,44655.40732,866.772853,58352104,8.367901,-0.826565,-0.80842,22.228018,0.367555,12.147587,0.344297,0.00344297,-0.011561,0.332726,0.00332726,-0.817494,,12752.10284
3468,44655.40732,867.022853,58352104,8.44134,-0.826105,-0.808288,22.228092,0.368643,12.224248,0.344675,0.00344675,-0.011655,0.33302,0.0033302,-0.817193,,12596.59737
3469,44655.40733,867.272853,58352104,8.479958,-0.82579,-0.807631,22.228166,0.369127,12.22883,0.344878,0.00344878,-0.011748,0.333166,0.00333166,-0.816968,,12771.15319
3470,44655.40733,867.522853,58352105,8.498125,-0.825638,-0.807466,22.228092,0.369547,12.304211,0.345387,0.00345387,-0.011748,0.333639,0.00333639,-0.816639,,12644.15622
3471,44655.40733,867.772853,58352105,8.526689,-0.825424,-0.807335,22.228166,0.369912,12.334949,0.345681,0.00345681,-0.011841,0.333897,0.00333897,-0.816459,,12694.68705
3472,44655.40734,868.022853,58352105,8.520029,-0.825412,-0.807302,22.228239,0.37003,12.360437,0.345913,0.00345913,-0.011841,0.334085,0.00334085,-0.816334,,12601.13833
3473,44655.40734,868.272853,58352105,8.552679,-0.825133,-0.807335,22.228166,0.37047,12.397999,0.346274,0.00346274,-0.011841,0.334433,0.00334433,-0.816074,,12859.81258
3474,44655.40734,868.522853,58352106,8.529677,-0.825261,-0.807171,22.228166,0.370206,12.379144,0.346141,0.00346141,-0.011841,0.3343,0.003343,-0.81617,,12834.82242
3475,44655.40734,868.772853,58352106,8.556819,-0.825021,-0.807006,22.228313,0.370631,12.397224,0.346262,0.00346262,-0.011841,0.334482,0.00334482,-0.816104,,12848.39843
3476,44655.40735,869.022853,58352106,8.582644,-0.824818,-0.806809,22.228166,0.371111,12.468817,0.346723,0.00346723,-0.011841,0.334873,0.00334873,-0.815752,,12546.86658
3477,44655.40735,869.272853,58352106,8.588531,-0.824754,-0.80671,22.228239,0.37121,12.413169,0.346397,0.00346397,-0.011934,0.334462,0.00334462,-0.816058,,12662.49488
3478,44655.40735,869.522853,58352107,8.596777,-0.824634,-0.80648,22.228313,0.371461,12.478806,0.346904,0.00346904,-0.011934,0.334969,0.00334969,-0.815594,,12635.09128
3479,44655.40736,869.772853,58352107,8.643347,-0.824295,-0.806217,22.228313,0.372077,12.519228,0.347194,0.00347194,-0.011934,0.33526,0.0033526,-0.815413,,12553.9431
3480,44655.40736,870.022853,58352107,8.630614,-0.824385,-0.80625,22.228313,0.37199,12.508515,0.347146,0.00347146,-0.012028,0.335118,0.00335118,-0.815448,,12838.45736
3481,44655.40736,870.272853,58352107,8.648556,-0.824243,-0.806053,22.228313,0.372274,12.537662,0.347426,0.00347426,-0.012028,0.335328,0.00335328,-0.815243,,12638.50913
3482,44655.40736,870.522853,58352108,8.671949,-0.824012,-0.805954,22.228239,0.372618,12.593526,0.347764,0.00347764,-0.012028,0.335737,0.00335737,-0.814976,,12646.09986
3483,44655.40737,870.772853,58352108,8.666484,-0.824047,-0.806053,22.228461,0.372534,12.55767,0.347817,0.00347817,-0.012028,0.335789,0.00335789,-0.814876,,12784.48546
3484,44655.40737,871.022853,58352108,8.666249,-0.823978,-0.806119,22.228387,0.372717,12.648547,0.348156,0.00348156,-0.012121,0.336035,0.00336035,-0.81463,,12686.51003
3485,44655.40737,871.272853,58352108,8.692779,-0.823806,-0.806119,22.228387,0.372989,12.555119,0.347692,0.00347692,-0.012121,0.335571,0.00335571,-0.815055,,12977.99692
3486,44655.40738,871.522853,58352109,8.689864,-0.823808,-0.805889,22.228387,0.373043,12.571488,0.347767,0.00347767,-0.012121,0.335646,0.00335646,-0.814846,,12984.27033
3487,44655.40738,871.772853,58352109,8.719008,-0.823613,-0.805626,22.228461,0.373451,12.5773,0.347834,0.00347834,-0.012121,0.335713,0.00335713,-0.814954,,13151.60533
3488,44655.40738,872.022853,58352109,8.703853,-0.823681,-0.805724,22.228313,0.373299,12.603841,0.348061,0.00348061,-0.012121,0.335888,0.00335888,-0.814791,,13070.87617
3489,44655.40738,872.272853,58352109,8.7515,-0.823372,-0.805659,22.228534,0.373923,12.647631,0.348235,0.00348235,-0.012214,0.33602,0.0033602,-0.814499,,12836.47616
3490,44655.40739,872.522853,58352110,8.800099,-0.823024,-0.805231,22.228461,0.374573,12.67732,0.348709,0.00348709,-0.012214,0.336495,0.00336495,-0.814109,,13002.55528
3491,44655.40739,872.772853,58352110,8.754814,-0.823232,-0.805527,22.228461,0.374156,12.676527,0.348738,0.00348738,-0.012214,0.336523,0.00336523,-0.814198,,13102.84368
3492,44655.40739,873.022853,58352110,8.850368,-0.822606,-0.804705,22.228534,0.37533,12.837065,0.349715,0.00349715,-0.012307,0.337407,0.00337407,-0.813603,,12984.73458
3493,44655.4074,873.272853,58352110,8.859918,-0.822533,-0.804541,22.228682,0.375542,12.818136,0.349532,0.00349532,-0.012307,0.337218,0.00337218,-0.813734,,12938.53824
3494,44655.4074,873.522853,58352111,8.862669,-0.822429,-0.804508,22.228534,0.37579,12.84373,0.349768,0.00349768,-0.012307,0.337461,0.00337461,-0.81356,,12883.08125
3495,44655.4074,873.772853,58352111,8.854038,-0.822484,-0.804508,22.228682,0.375647,12.824015,0.349607,0.00349607,-0.012401,0.337207,0.00337207,-0.81368,,12868.80574
3496,44655.40741,874.022853,58352111,8.799583,-0.822742,-0.804574,22.228534,0.375159,12.776859,0.349524,0.00349524,-0.012307,0.337123,0.00337123,-0.813885,,13206.22887
3497,44655.40741,874.272853,58352111,8.835466,-0.822562,-0.804245,22.228682,0.375509,12.836013,0.349763,0.00349763,-0.012307,0.337456,0.00337456,-0.813568,,12903.27079
3498,44655.40741,874.522853,58352112,8.914198,-0.822015,-0.804015,22.228608,0.376546,12.952651,0.350475,0.00350475,-0.012587,0.337981,0.00337981,-0.813056,,12784.14663
3499,44655.40741,874.772853,58352112,8.867618,-0.82226,-0.804344,22.228755,0.376142,12.945719,0.350648,0.00350648,-0.012307,0.338269,0.00338269,-0.813191,,12883.22834
3500,44655.40742,875.022853,58352112,8.911141,-0.821943,-0.803982,22.228608,0.376677,12.864951,0.350203,0.00350203,-0.012401,0.337757,0.00337757,-0.813284,,13077.40734
3501,44655.40742,875.272853,58352112,8.95222,-0.821667,-0.804212,22.228755,0.377285,12.985859,0.350943,0.00350943,-0.012587,0.338395,0.00338395,-0.812692,,12880.19659
3502,44655.40742,875.522853,58352113,8.957355,-0.821586,-0.803851,22.228608,0.377376,12.97901,0.351001,0.00351001,-0.012494,0.338507,0.00338507,-0.812544,,13028.7472
3503,44655.40743,875.772853,58352113,8.960026,-0.821539,-0.803949,22.228829,0.377445,13.023869,0.35126,0.0035126,-0.012494,0.338766,0.00338766,-0.81253,,12920.70498
3504,44655.40743,876.022853,58352113,8.972284,-0.821429,-0.803555,22.228608,0.377632,12.969367,0.35093,0.0035093,-0.012587,0.338436,0.00338436,-0.812546,,13328.74496
3505,44655.40743,876.272853,58352113,8.94607,-0.82157,-0.803621,22.228829,0.377493,12.924793,0.350813,0.00350813,-0.012587,0.338384,0.00338384,-0.812608,,13378.96268
3506,44655.40743,876.522853,58352114,8.98415,-0.821349,-0.803292,22.228755,0.377799,12.968621,0.350936,0.00350936,-0.012587,0.338442,0.00338442,-0.812616,,13240.14739
3507,44655.40744,876.772853,58352114,8.976564,-0.821326,-0.803522,22.228903,0.377859,13.017432,0.351354,0.00351354,-0.012587,0.338767,0.00338767,-0.812406,,13148.90624
3508,44655.40744,877.022853,58352114,8.981371,-0.821246,-0.803621,22.228682,0.377987,13.044129,0.351608,0.00351608,-0.012587,0.339005,0.00339005,-0.812176,,13420.69753
3509,44655.40744,877.272853,58352114,9.084815,-0.820611,-0.802799,22.228903,0.379226,13.090043,0.351812,0.00351812,-0.012774,0.339225,0.00339225,-0.811835,,13058.91129
3510,44655.40745,877.522853,58352115,9.102652,-0.820447,-0.802635,22.228682,0.379551,13.197593,0.352434,0.00352434,-0.01268,0.339847,0.00339847,-0.811649,,12891.70929
3511,44655.40745,877.772853,58352115,9.105278,-0.820356,-0.802733,22.228977,0.379695,13.252424,0.35282,0.0035282,-0.012774,0.339953,0.00339953,-0.811372,,12951.36842
3512,44655.40745,878.022853,58352115,9.08751,-0.820407,-0.802503,22.228755,0.379598,13.2105,0.352685,0.00352685,-0.01268,0.339926,0.00339926,-0.811597,,13172.82267
3513,44655.40745,878.272853,58352115,9.124209,-0.820156,-0.802569,22.22905,0.380101,13.25242,0.353067,0.00353067,-0.012867,0.3402,0.003402,-0.811195,,13070.86423
3514,44655.40746,878.522853,58352116,9.090275,-0.82035,-0.802602,22.228755,0.37978,13.173812,0.352579,0.00352579,-0.01268,0.339928,0.00339928,-0.811524,,13322.40018
3515,44655.40746,878.772853,58352116,9.12708,-0.820109,-0.802109,22.229124,0.380109,13.199397,0.352851,0.00352851,-0.012867,0.339916,0.00339916,-0.811331,,13352.14386
3516,44655.40746,879.022853,58352116,9.120517,-0.82012,-0.80224,22.228755,0.380098,13.208884,0.352878,0.00352878,-0.01268,0.340096,0.00340096,-0.81133,,13369.09202
3517,44655.40747,879.272853,58352116,9.222592,-0.819494,-0.801648,22.229124,0.381374,13.357324,0.353752,0.00353752,-0.01296,0.340818,0.00340818,-0.810659,,12885.81896
3518,44655.40747,879.522853,58352117,9.209992,-0.819497,-0.801944,22.228903,0.381406,13.374629,0.353854,0.00353854,-0.012774,0.34098,0.0034098,-0.810629,,12856.36375
3519,44655.40747,879.772853,58352117,9.213489,-0.819391,-0.801583,22.229198,0.381625,13.383818,0.3541,0.003541,-0.01296,0.341163,0.00341163,-0.810435,,13128.02525
3520,44655.40747,880.022853,58352117,9.183008,-0.819544,-0.801944,22.228829,0.381318,13.31551,0.353753,0.00353753,-0.012774,0.34098,0.0034098,-0.810701,,13367.19856
3521,44655.40748,880.272853,58352117,9.247286,-0.819135,-0.801451,22.229198,0.382089,13.44698,0.354558,0.00354558,-0.013053,0.341599,0.00341599,-0.810213,,13280.46852
3522,44655.40748,880.522853,58352118,9.248614,-0.819102,-0.801418,22.228829,0.382238,13.435019,0.354385,0.00354385,-0.012774,0.341543,0.00341543,-0.810296,,13321.59678
3523,44655.40748,880.772853,58352118,9.305474,-0.818723,-0.800958,22.229198,0.382999,13.474135,0.354825,0.00354825,-0.013147,0.341682,0.00341682,-0.809929,,13179.74928
3524,44655.40749,881.022853,58352118,9.32833,-0.818547,-0.801024,22.22905,0.383281,13.495018,0.354936,0.00354936,-0.01296,0.341929,0.00341929,-0.809818,,13162.98636
3525,44655.40749,881.272853,58352118,9.333172,-0.818463,-0.80086,22.229271,0.383523,13.514243,0.355096,0.00355096,-0.01296,0.341992,0.00341992,-0.809655,,13166.6373
3526,44655.40749,881.522853,58352119,9.370506,-0.818183,-0.800662,22.22905,0.383906,13.573232,0.355439,0.00355439,-0.01324,0.3422,0.003422,-0.809452,,13312.49492
3527,44655.40749,881.772853,58352119,9.35517,-0.818215,-0.800662,22.229345,0.383828,13.573962,0.355576,0.00355576,-0.01296,0.342616,0.00342616,-0.809437,,13360.65082
3528,44655.4075,882.022853,58352119,9.371144,-0.818069,-0.800465,22.22905,0.384141,13.565219,0.355551,0.00355551,-0.013053,0.342387,0.00342387,-0.809381,,13281.35487
3529,44655.4075,882.272853,58352119,9.381389,-0.818,-0.800498,22.229345,0.384372,13.589346,0.355741,0.00355741,-0.01324,0.34254,0.0034254,-0.809283,,13382.15149
3530,44655.4075,882.522853,58352120,9.404671,-0.817844,-0.800367,22.22905,0.384707,13.630854,0.356057,0.00356057,-0.013053,0.343003,0.00343003,-0.809012,,13233.38678
3531,44655.40751,882.772853,58352120,9.363599,-0.818048,-0.800531,22.229345,0.384229,13.518298,0.355524,0.00355524,-0.013147,0.342267,0.00342267,-0.80915,,13502.29101
3532,44655.40751,883.022853,58352120,9.4281,-0.817626,-0.800169,22.229124,0.385005,13.660646,0.356282,0.00356282,-0.013333,0.343145,0.00343145,-0.808744,,13442.97454
3533,44655.40751,883.272853,58352120,9.365496,-0.81798,-0.800038,22.229345,0.384456,13.609323,0.355917,0.00355917,-0.013053,0.342633,0.00342633,-0.809312,,13316.1013
3534,44655.40751,883.522853,58352121,9.48531,-0.817215,-0.799611,22.229198,0.385874,13.738297,0.356786,0.00356786,-0.013426,0.343466,0.00343466,-0.808446,,13054.90041
3535,44655.40752,883.772853,58352121,9.475475,-0.817226,-0.799742,22.229419,0.385815,13.722681,0.35671,0.0035671,-0.013426,0.343283,0.00343283,-0.808512,,13210.72799
3536,44655.40752,884.022853,58352121,9.514841,-0.816974,-0.799479,22.229271,0.386224,13.775545,0.35701,0.0035701,-0.013519,0.343725,0.00343725,-0.808365,,13157.62279
3537,44655.40752,884.272853,58352121,9.516655,-0.81689,-0.799479,22.229419,0.386436,13.803262,0.357398,0.00357398,-0.01324,0.344032,0.00344032,-0.808002,,13369.6446
3538,44655.40753,884.522853,58352122,9.53188,-0.81681,-0.799315,22.229345,0.386709,13.814022,0.357381,0.00357381,-0.013426,0.343789,0.00343789,-0.808214,,13420.00355
3539,44655.40753,884.772853,58352122,9.540518,-0.816715,-0.79938,22.229419,0.386918,13.824022,0.357509,0.00357509,-0.01324,0.344196,0.00344196,-0.808056,,13603.59281
3540,44655.40753,885.022853,58352122,9.511479,-0.81689,-0.799085,22.229345,0.386588,13.760805,0.357175,0.00357175,-0.013519,0.343726,0.00343726,-0.808243,,13335.47911
3541,44655.40754,885.272853,58352122,9.54491,-0.816576,-0.799019,22.229493,0.387079,13.773296,0.357375,0.00357375,-0.01324,0.344007,0.00344007,-0.8081,,13630.93336
3542,44655.40754,885.522853,58352123,9.575283,-0.816412,-0.798855,22.229271,0.387456,13.853368,0.357899,0.00357899,-0.013519,0.344404,0.00344404,-0.807705,,13473.49024
3543,44655.40754,885.772853,58352123,9.600807,-0.816214,-0.798592,22.229493,0.387859,13.945953,0.35828,0.0035828,-0.013333,0.344927,0.00344927,-0.807388,,13146.93926
3544,44655.40754,886.022853,58352123,9.616819,-0.816054,-0.798657,22.229419,0.388114,13.92863,0.358409,0.00358409,-0.013706,0.344772,0.00344772,-0.807307,,13335.69153
3545,44655.40755,886.272853,58352123,9.601405,-0.816089,-0.798723,22.229566,0.387991,13.936203,0.358441,0.00358441,-0.013426,0.345014,0.00345014,-0.807246,,13364.90601
3546,44655.40755,886.522853,58352124,9.613604,-0.816014,-0.798624,22.229419,0.388158,13.974806,0.358741,0.00358741,-0.013706,0.345035,0.00345035,-0.807239,,13548.12862
3547,44655.40755,886.772853,58352124,9.633396,-0.815883,-0.798361,22.22964,0.388425,13.953775,0.358733,0.00358733,-0.013426,0.345229,0.00345229,-0.807095,,13597.20075
3548,44655.40756,887.022853,58352124,9.621078,-0.8159,-0.798329,22.229493,0.38837,13.900739,0.358436,0.00358436,-0.013799,0.344883,0.00344883,-0.807161,,13663.66482
3549,44655.40756,887.272853,58352124,9.633816,-0.815807,-0.798361,22.229566,0.388463,14.011875,0.358896,0.00358896,-0.013519,0.345272,0.00345272,-0.807007,,13533.19163
3550,44655.40756,887.522853,58352125,9.676467,-0.815539,-0.798131,22.22964,0.389054,13.967919,0.358774,0.00358774,-0.013426,0.345348,0.00345348,-0.807094,,13571.0051
3551,44655.40756,887.772853,58352125,9.697037,-0.815354,-0.798,22.22964,0.389457,14.036083,0.359223,0.00359223,-0.013799,0.345408,0.00345408,-0.806663,,13561.92985
3552,44655.40757,888.022853,58352125,9.700574,-0.815311,-0.798066,22.22964,0.389574,14.054792,0.359289,0.00359289,-0.013613,0.345642,0.00345642,-0.806724,,13576.92607
3553,44655.40757,888.272853,58352125,9.787125,-0.814793,-0.797375,22.229714,0.390608,14.089639,0.359594,0.00359594,-0.013613,0.346075,0.00346075,-0.806228,,13513.88067
3554,44655.40757,888.522853,58352126,9.774993,-0.814807,-0.797408,22.229714,0.390625,14.166376,0.360117,0.00360117,-0.013986,0.346148,0.00346148,-0.806117,,13305.9313
3555,44655.40758,888.772853,58352126,9.781965,-0.814704,-0.797375,22.229714,0.390717,14.200144,0.360354,0.00360354,-0.013613,0.34665,0.0034665,-0.805931,,13178.93278
3556,44655.40758,889.022853,58352126,9.808074,-0.814504,-0.797047,22.229714,0.391135,14.23468,0.360551,0.00360551,-0.013706,0.34668,0.0034668,-0.805936,,13404.17137
3557,44655.40758,889.272853,58352126,9.841141,-0.814238,-0.797178,22.229787,0.391565,14.252051,0.360763,0.00360763,-0.014079,0.346696,0.00346696,-0.805657,,13509.97921
3558,44655.40758,889.522853,58352127,9.848676,-0.814166,-0.796652,22.229787,0.391811,14.283475,0.360989,0.00360989,-0.013706,0.347277,0.00347277,-0.805474,,13343.62021
3559,44655.40759,889.772853,58352127,9.842283,-0.814148,-0.796817,22.229787,0.391814,14.274639,0.360976,0.00360976,-0.014079,0.347046,0.00347046,-0.805405,,13490.10499
3560,44655.40759,890.022853,58352127,9.862895,-0.813958,-0.796652,22.229787,0.39218,14.305977,0.361238,0.00361238,-0.013799,0.347353,0.00347353,-0.805114,,13603.64825
3561,44655.40759,890.272853,58352127,9.84747,-0.814043,-0.796652,22.229787,0.391896,14.315388,0.361358,0.00361358,-0.014079,0.347279,0.00347279,-0.805354,,13385.98463
3562,44655.40759,890.522853,58352128,9.854073,-0.813987,-0.796685,22.229787,0.392088,14.310284,0.361209,0.00361209,-0.013799,0.347428,0.00347428,-0.805378,,13519.71356
3563,44655.4076,890.772853,58352128,9.924794,-0.813533,-0.796324,22.229861,0.393001,14.337581,0.361441,0.00361441,-0.014079,0.347573,0.00347573,-0.805027,,13478.51781
3564,44655.4076,891.022853,58352128,9.95317,-0.813321,-0.796061,22.229935,0.393403,14.357821,0.36181,0.0036181,-0.013799,0.348011,0.00348011,-0.804913,,13600.50398
